student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,online_courses_completed,tutoring,final_exam_score,previous_gpa,pass_fail,grade_category,internet_access_enc,tutoring_enc,gender_enc,parental_education_enc,family_income_enc,study_environment_enc,pass_fail_enc,grade_A,grade_B,grade_C,grade_D,grade_F,productive_hours,study_attendance,engagement_score,disadvantage_index,social_study_ratio
S00121,Female,17,High School,Medium,Yes,Moderate,2.85,94.2,8.77,4.0,59.7,3,Yes,52.9,1.78,Pass,D,1,1,1,0,1,1,1,0,0,0,1,0,11.62,268.47,76.95,0,1.4035087670052324
S00122,Male,18,High School,High,Yes,Quiet,2.97,70.6,7.33,0.8,97.4,3,No,59.8,2.56,Pass,D,1,0,0,0,2,2,1,0,0,0,1,0,10.3,209.682,84.0,1,0.26936026845333244
S00123,Female,18,Master,High,Yes,Moderate,0.5,70.6,4.3,5.2,75.3,2,Yes,26.9,0.9,Fail,F,1,1,1,2,2,1,0,0,0,0,0,1,4.8,35.3,72.94999999999999,0,10.399999792000003
S00124,Male,17,Bachelor,Medium,Yes,Moderate,3.23,78.7,7.07,4.4,53.1,1,No,49.5,2.31,Fail,F,1,0,0,1,1,1,0,0,0,0,0,1,10.3,254.20100000000002,65.9,1,1.3622290979497553
S00125,Male,17,High School,Medium,Yes,Noisy,1.59,94.6,8.8,2.1,87.1,1,No,42.8,1.76,Fail,F,1,0,0,0,1,0,0,0,0,0,0,1,10.39,150.414,90.85,1,1.3207547086744986
S00126,Female,15,Master,Low,Yes,Quiet,3.85,84.8,7.27,4.4,75.7,1,No,68.7,3.38,Pass,C,1,0,1,2,0,2,1,0,0,1,0,0,11.12,326.48,80.25,2,1.1428571398886829
S00127,Female,15,Bachelor,Medium,Yes,Quiet,1.62,84.9,7.04,2.3,100.0,0,Yes,43.9,1.74,Fail,F,1,1,1,1,1,2,0,0,0,0,0,1,8.66,137.538,92.45,0,1.4197530776558451
S00128,Male,16,Master,Low,Yes,Moderate,3.26,82.0,5.17,2.4,96.4,2,No,52.8,1.59,Pass,D,1,0,0,2,0,1,1,0,0,0,1,0,8.43,267.32,89.2,2,0.7361963167601341
S00129,Female,16,Bachelor,Low,Yes,Noisy,4.55,90.6,6.73,1.2,66.5,3,No,52.0,1.93,Pass,D,1,0,1,1,0,0,1,0,0,0,1,0,11.280000000000001,412.22999999999996,78.55,2,0.2637362631566236
S00130,Female,16,Bachelor,Medium,Yes,Noisy,4.17,99.3,5.36,0.9,94.2,2,No,59.5,1.91,Pass,D,1,0,1,1,1,0,1,0,0,0,1,0,9.530000000000001,414.08099999999996,96.75,1,0.21582733761192485
S00131,Female,16,Phd,Medium,Yes,Quiet,3.61,100.0,5.78,2.7,69.6,1,No,63.2,2.56,Pass,D,1,0,1,3,1,2,1,0,0,0,1,0,9.39,361.0,84.8,1,0.747922435601323
S00132,Male,15,High School,Low,Yes,Quiet,2.9,83.5,5.55,2.1,55.1,1,Yes,48.2,2.04,Fail,F,1,1,0,0,0,2,0,0,0,0,0,1,8.45,242.15,69.3,1,0.7241379285374555
S00133,Male,18,Bachelor,High,No,Noisy,1.2,100.0,8.74,0.3,70.8,3,Yes,45.5,1.24,Fail,F,0,1,0,1,2,0,0,0,0,0,0,1,9.94,120.0,85.4,1,0.2499999979166667
S00134,Male,16,Bachelor,Medium,Yes,Moderate,2.47,95.0,7.73,3.0,60.1,2,No,43.6,2.32,Fail,F,1,0,0,1,1,1,0,0,0,0,0,1,10.200000000000001,234.65,77.55,1,1.2145748938681178
S00135,Male,18,High School,Low,No,Noisy,2.73,87.7,8.4,3.3,79.8,1,No,40.7,1.36,Fail,F,0,0,0,0,0,0,0,0,0,0,0,1,11.13,239.421,83.75,3,1.2087912043634021
S00136,Male,16,High School,Low,Yes,Noisy,2.64,62.9,5.68,2.9,100.0,2,No,37.2,1.64,Fail,F,1,0,0,0,0,0,0,0,0,0,0,1,8.32,166.056,81.45,2,1.098484844323921
S00137,Male,17,High School,Low,No,Quiet,1.16,81.2,7.19,2.9,81.2,1,No,36.6,1.44,Fail,F,0,0,0,0,0,2,0,0,0,0,0,1,8.35,94.192,81.2,3,2.4999999784482765
S00138,Male,16,Bachelor,Low,No,Moderate,3.52,81.6,5.99,3.1,86.9,3,No,63.0,2.86,Pass,D,0,0,0,1,0,1,1,0,0,0,1,0,9.51,287.23199999999997,84.25,3,0.8806818156798812
S00139,Male,16,Bachelor,Medium,No,Quiet,1.58,88.6,6.1,2.7,65.0,1,Yes,42.2,1.73,Fail,F,0,1,0,1,1,2,0,0,0,0,0,1,7.68,139.988,76.8,1,1.7088607486780967
S00140,Male,16,Bachelor,Medium,Yes,Noisy,4.86,83.0,7.47,3.0,71.9,0,No,70.6,2.67,Pass,C,1,0,0,1,1,0,1,0,0,1,0,0,12.33,403.38000000000005,77.45,1,0.6172839493471524
S00141,Female,15,High School,High,Yes,Moderate,3.18,79.4,7.18,3.3,88.2,4,No,60.3,2.15,Pass,D,1,0,1,0,2,1,1,0,0,0,1,0,10.36,252.49200000000002,83.80000000000001,1,1.0377358457932835
S00142,Male,17,Bachelor,Low,No,Noisy,4.18,100.0,7.29,1.6,79.0,3,No,52.6,1.6,Pass,D,0,0,0,1,0,0,1,0,0,0,1,0,11.469999999999999,418.0,89.5,3,0.382775118701495
S00143,Female,16,Master,Medium,Yes,Noisy,4.15,98.1,5.74,0.6,69.2,3,No,84.4,3.58,Pass,B,1,0,1,2,1,0,1,0,1,0,0,0,9.89,407.115,83.65,1,0.14457831290463055
S00144,Female,16,High School,Medium,Yes,Quiet,5.49,64.8,7.13,3.0,95.0,1,No,78.1,2.86,Pass,C,1,0,1,0,1,2,1,0,0,1,0,0,12.620000000000001,355.752,79.9,1,0.5464480864363422
S00145,Female,18,Bachelor,Medium,Yes,Quiet,3.22,82.2,7.35,2.7,82.1,0,Yes,45.3,2.21,Fail,F,1,1,1,1,1,2,0,0,0,0,0,1,10.57,264.684,82.15,0,0.8385093141661202
S00146,Male,17,Master,Medium,Yes,Moderate,2.53,91.3,6.32,3.2,100.0,3,No,42.6,1.86,Fail,F,1,0,0,2,1,1,0,0,0,0,0,1,8.85,230.98899999999998,95.65,1,1.264822129388055
S00147,Male,16,Master,High,Yes,Noisy,2.56,98.3,6.73,4.2,89.9,1,No,45.0,1.68,Fail,F,1,0,0,2,2,0,0,0,0,0,0,1,9.290000000000001,251.648,94.1,1,1.6406249935913086
S00148,Male,18,Bachelor,Low,Yes,Noisy,4.8,80.8,5.35,2.4,63.0,3,No,63.9,2.97,Pass,D,1,0,0,1,0,0,1,0,0,0,1,0,10.149999999999999,387.84,71.9,2,0.49999999895833336
S00149,Male,18,Master,Medium,Yes,Noisy,1.42,82.8,4.84,2.3,81.7,0,No,37.6,1.49,Fail,F,1,0,0,2,1,0,0,0,0,0,0,1,6.26,117.576,82.25,1,1.619718298452688
S00150,Female,15,High School,High,Yes,Moderate,1.95,85.9,9.01,3.2,61.9,1,Yes,48.8,1.59,Fail,F,1,1,1,0,2,1,0,0,0,0,0,1,10.959999999999999,167.505,73.9,0,1.6410256326101251
S00151,Male,18,Master,Low,Yes,Quiet,3.28,91.6,7.2,1.0,100.0,1,No,68.8,2.4,Pass,C,1,0,0,2,0,2,1,0,0,1,0,0,10.48,300.448,95.8,2,0.3048780478509816
S00152,Male,16,High School,Low,Yes,Quiet,2.82,69.6,6.64,2.6,65.2,3,No,48.1,1.75,Fail,F,1,0,0,0,0,2,0,0,0,0,0,1,9.459999999999999,196.27199999999996,67.4,2,0.9219858123333837
S00153,Male,15,High School,Low,Yes,Quiet,4.16,64.8,7.8,2.3,96.7,1,No,58.4,2.42,Pass,D,1,0,0,0,0,2,1,0,0,0,1,0,11.96,269.568,80.75,2,0.5528846140555658
S00154,Male,15,High School,Medium,Yes,Moderate,1.39,97.5,6.13,3.8,94.3,2,Yes,45.6,1.85,Fail,F,1,1,0,0,1,1,0,0,0,0,0,1,7.52,135.52499999999998,95.9,0,2.733812929972569
S00155,Male,16,Master,Low,Yes,Noisy,2.92,75.1,7.11,1.8,69.8,4,No,47.4,1.58,Fail,F,1,0,0,2,0,0,0,0,0,0,0,1,10.030000000000001,219.29199999999997,72.44999999999999,2,0.6164383540532934
S00156,Female,17,Bachelor,Low,Yes,Quiet,2.78,100.0,8.11,2.6,84.9,1,No,52.5,1.9,Pass,D,1,0,1,1,0,2,1,0,0,0,1,0,10.889999999999999,278.0,92.45,2,0.9352517951969361
S00157,Male,18,High School,Medium,Yes,Noisy,1.71,76.4,5.9,2.3,83.8,0,Yes,33.4,0.84,Fail,F,1,1,0,0,1,0,0,0,0,0,0,1,7.61,130.644,80.1,0,1.3450292319004138
S00158,Female,15,High School,Medium,Yes,Quiet,4.05,83.2,6.51,0.0,92.5,1,Yes,56.6,2.21,Pass,D,1,1,1,0,1,2,1,0,0,0,1,0,10.559999999999999,336.96,87.85,0,0.0
S00159,Male,17,Master,Low,Yes,Quiet,2.89,88.7,5.62,1.7,82.7,2,No,64.6,2.21,Pass,D,1,0,0,2,0,2,1,0,0,0,1,0,8.51,256.343,85.7,2,0.5882352920822308
S00160,Female,16,Master,Medium,Yes,Moderate,2.84,63.7,7.84,2.5,70.0,2,No,33.4,1.0,Fail,F,1,0,1,2,1,1,0,0,0,0,0,1,10.68,180.908,66.85,1,0.8802816870412618
S00161,Male,18,Bachelor,Medium,Yes,Moderate,2.01,100.0,7.21,1.2,88.4,3,No,72.9,2.9,Pass,C,1,0,0,1,1,1,1,0,0,1,0,0,9.219999999999999,200.99999999999997,94.2,1,0.5970149224029109
S00162,Male,18,Bachelor,High,Yes,Noisy,2.56,81.1,8.17,2.3,88.5,1,Yes,57.9,2.26,Pass,D,1,1,0,1,2,0,1,0,0,0,1,0,10.73,207.61599999999999,84.8,0,0.8984374964904784
S00163,Female,15,Bachelor,Medium,No,Moderate,1.77,76.6,7.84,4.5,66.0,2,No,22.4,0.84,Fail,F,0,0,1,1,1,1,0,0,0,0,0,1,9.61,135.582,71.3,2,2.5423728669922436
S00164,Female,18,High School,Medium,Yes,Quiet,4.04,73.3,6.74,3.9,45.4,0,No,51.1,2.13,Pass,D,1,0,1,0,1,2,1,0,0,0,1,0,10.780000000000001,296.132,59.349999999999994,1,0.9653465322639937
S00165,Female,18,Master,Medium,Yes,Noisy,4.24,88.6,7.41,0.0,88.9,1,No,48.8,1.83,Fail,F,1,0,1,2,1,0,0,0,0,0,0,1,11.65,375.664,88.75,1,0.0
S00166,Male,18,High School,Low,No,Noisy,5.02,87.9,7.42,3.6,85.6,2,Yes,63.3,2.63,Pass,D,0,1,0,0,0,0,1,0,0,0,1,0,12.44,441.258,86.75,2,0.717131472675037
S00167,Female,18,Bachelor,Medium,Yes,Moderate,3.52,73.7,7.73,3.3,86.5,4,No,52.4,2.11,Pass,D,1,0,1,1,1,1,1,0,0,0,1,0,11.25,259.42400000000004,80.1,1,0.9374999973366477
S00168,Male,16,High School,High,Yes,Quiet,2.59,71.3,8.47,2.4,99.8,1,No,42.1,1.85,Fail,F,1,0,0,0,2,2,0,0,0,0,0,1,11.06,184.66699999999997,85.55,1,0.9266409230631625
S00169,Male,17,Bachelor,Medium,Yes,Quiet,2.44,95.6,5.91,0.0,93.1,2,No,48.2,1.56,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,8.35,233.26399999999998,94.35,1,0.0
S00170,Female,16,Bachelor,High,Yes,Quiet,3.59,78.4,5.12,3.7,99.4,1,No,52.1,2.28,Pass,D,1,0,1,1,2,2,1,0,0,0,1,0,8.71,281.456,88.9,1,1.0306406656528115
S00171,Female,16,Bachelor,High,Yes,Quiet,3.24,67.8,5.95,1.9,91.7,1,No,51.9,2.49,Pass,D,1,0,1,1,2,2,1,0,0,0,1,0,9.190000000000001,219.672,79.75,1,0.5864197512764822
S00172,Male,15,High School,Low,No,Noisy,2.79,83.5,7.47,2.8,82.2,1,Yes,47.3,1.55,Fail,F,0,1,0,0,0,0,0,0,0,0,0,1,10.26,232.965,82.85,2,1.003584225793605
S00173,Male,18,Bachelor,Low,Yes,Quiet,2.69,81.0,7.41,1.0,61.6,3,No,56.6,2.3,Pass,D,1,0,0,1,0,2,1,0,0,0,1,0,10.1,217.89,71.3,2,0.37174721051395093
S00174,Female,16,High School,Low,Yes,Moderate,4.41,100.0,6.43,1.4,100.0,1,No,93.9,3.87,Pass,A,1,0,1,0,0,1,1,1,0,0,0,0,10.84,441.0,100.0,2,0.3174603167404528
S00175,Female,18,High School,Medium,Yes,Moderate,2.48,79.8,6.73,3.9,76.9,0,No,29.9,1.03,Fail,F,1,0,1,0,1,1,0,0,0,0,0,1,9.21,197.904,78.35,1,1.5725806388202395
S00176,Female,16,High School,Low,Yes,Noisy,4.62,81.9,6.17,4.9,70.9,3,Yes,59.7,2.41,Pass,D,1,1,1,0,0,0,1,0,0,0,1,0,10.79,378.37800000000004,76.4,1,1.0606060583103765
S00177,Male,16,Master,High,Yes,Quiet,3.22,87.2,6.89,1.9,89.6,6,Yes,61.5,2.44,Pass,D,1,1,0,2,2,2,1,0,0,0,1,0,10.11,280.78400000000005,88.4,0,0.5900621099687512
S00178,Male,15,Bachelor,Low,Yes,Moderate,2.56,79.3,6.31,4.8,52.5,2,Yes,35.2,1.4,Fail,F,1,1,0,1,0,1,0,0,0,0,0,1,8.87,203.008,65.9,1,1.8749999926757812
S00179,Male,17,Bachelor,Medium,Yes,Quiet,2.06,89.4,8.64,1.9,68.9,3,No,29.4,0.95,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,10.700000000000001,184.16400000000002,79.15,1,0.9223300926100481
S00180,Male,17,Bachelor,Low,Yes,Quiet,2.81,74.8,8.32,1.8,70.6,0,Yes,43.8,1.49,Fail,F,1,1,0,1,0,2,0,0,0,0,0,1,11.13,210.188,72.69999999999999,1,0.6405693927381872
S00181,Male,16,Bachelor,High,Yes,Quiet,3.6,82.6,7.72,0.4,70.1,4,No,60.4,2.18,Pass,D,1,0,0,1,2,2,1,0,0,0,1,0,11.32,297.36,76.35,1,0.11111111080246915
S00182,Male,15,Bachelor,Medium,Yes,Moderate,2.55,89.1,7.03,3.2,100.0,1,No,70.2,3.21,Pass,C,1,0,0,1,1,1,1,0,0,1,0,0,9.58,227.20499999999996,94.55,1,1.2549019558631298
S00183,Female,18,High School,High,Yes,Quiet,4.02,96.4,8.14,2.2,78.8,2,No,48.8,2.05,Fail,F,1,0,1,0,2,2,0,0,0,0,0,1,12.16,387.52799999999996,87.6,1,0.5472636802306875
S00184,Male,18,High School,High,Yes,Moderate,2.49,79.1,7.1,2.3,70.4,3,No,51.8,2.07,Pass,D,1,0,0,0,2,1,1,0,0,0,1,0,9.59,196.959,74.75,1,0.9236947754068482
S00185,Male,16,Bachelor,Medium,Yes,Quiet,2.85,79.0,7.16,1.9,79.3,2,No,62.1,2.42,Pass,D,1,0,0,1,1,2,1,0,0,0,1,0,10.01,225.15,79.15,1,0.6666666643274853
S00186,Male,17,Bachelor,Low,Yes,Noisy,1.46,100.0,5.27,1.0,92.8,4,No,48.3,2.1,Fail,F,1,0,0,1,0,0,0,0,0,0,0,1,6.7299999999999995,146.0,96.4,2,0.6849315021580035
S00187,Female,15,Master,Low,Yes,Moderate,3.67,79.5,7.26,3.4,51.4,1,No,36.8,1.7,Fail,F,1,0,1,2,0,1,0,0,0,0,0,1,10.93,291.765,65.45,2,0.9264305151868378
S00188,Male,17,Master,Low,Yes,Noisy,2.68,84.4,5.71,2.4,81.7,1,Yes,51.5,2.46,Pass,D,1,1,0,2,0,0,1,0,0,0,1,0,8.39,226.19200000000004,83.05000000000001,1,0.8955223847182
S00189,Male,18,High School,Medium,Yes,Quiet,4.89,100.0,6.6,3.7,73.2,1,No,63.8,2.0,Pass,D,1,0,0,0,1,2,1,0,0,0,1,0,11.489999999999998,488.99999999999994,86.6,1,0.7566462152215825
S00190,Female,17,High School,Low,Yes,Noisy,3.85,85.7,7.17,1.1,84.0,2,No,52.2,2.52,Pass,D,1,0,1,0,0,0,1,0,0,0,1,0,11.02,329.945,84.85,2,0.2857142849721707
S00191,Male,18,Bachelor,Low,Yes,Moderate,3.1,82.5,6.1,2.9,62.8,1,No,48.2,1.35,Fail,F,1,0,0,1,0,1,0,0,0,0,0,1,9.2,255.75,72.65,2,0.935483867950052
S00192,Male,15,High School,Medium,Yes,Quiet,4.47,83.3,7.48,5.7,77.3,1,No,38.0,1.49,Fail,F,1,0,0,0,1,2,0,0,0,0,0,1,11.95,372.35099999999994,80.3,1,1.2751677823821752
S00193,Male,15,High School,Medium,Yes,Moderate,3.49,77.6,8.05,1.4,78.0,3,No,53.2,2.24,Pass,D,1,0,0,0,1,1,1,0,0,0,1,0,11.540000000000001,270.824,77.8,1,0.40114613065574173
S00194,Male,16,Master,Medium,Yes,Moderate,4.21,89.5,6.12,1.8,60.9,2,No,60.2,2.32,Pass,D,1,0,0,2,1,1,1,0,0,0,1,0,10.33,376.795,75.2,1,0.4275534431649562
S00195,Male,16,High School,Medium,Yes,Noisy,1.97,75.8,7.12,1.8,100.0,2,Yes,46.9,1.82,Fail,F,1,1,0,0,1,0,0,0,0,0,0,1,9.09,149.326,87.9,0,0.9137055791182459
S00196,Female,17,Master,High,Yes,Moderate,3.55,92.8,5.75,0.9,86.2,2,No,49.4,2.08,Fail,F,1,0,1,2,2,1,0,0,0,0,0,1,9.3,329.44,89.5,1,0.2535211260464194
S00197,Female,15,Bachelor,Medium,Yes,Quiet,3.6,85.2,5.83,5.0,93.8,2,No,46.2,1.88,Fail,F,1,0,1,1,1,2,0,0,0,0,0,1,9.43,306.72,89.5,1,1.3888888850308643
S00198,Female,15,Master,Low,Yes,Quiet,1.15,87.4,7.31,0.0,74.7,2,No,42.9,1.31,Fail,F,1,0,1,2,0,2,0,0,0,0,0,1,8.459999999999999,100.51,81.05000000000001,2,0.0
S00199,Male,16,High School,Medium,Yes,Moderate,4.81,100.0,7.71,0.7,83.2,4,No,58.1,2.3,Pass,D,1,0,0,0,1,1,1,0,0,0,1,0,12.52,480.99999999999994,91.6,1,0.14553014522758806
S00200,Male,18,High School,High,Yes,Quiet,1.61,70.5,5.49,3.2,62.0,4,No,20.6,0.91,Fail,F,1,0,0,0,2,2,0,0,0,0,0,1,7.1000000000000005,113.50500000000001,66.25,1,1.9875776274063501
S00201,Male,17,Bachelor,Low,No,Moderate,1.44,85.2,9.05,1.4,70.4,4,Yes,41.6,1.93,Fail,F,0,1,0,1,0,1,0,0,0,0,0,1,10.49,122.688,77.80000000000001,2,0.9722222154706791
S00202,Female,17,High School,Medium,Yes,Moderate,0.5,91.4,6.5,2.5,66.5,1,Yes,35.4,1.48,Fail,F,1,1,1,0,1,1,0,0,0,0,0,1,7.0,45.7,78.95,0,4.9999999000000015
S00203,Male,16,High School,Medium,No,Noisy,3.57,78.8,7.21,2.5,84.4,2,Yes,43.2,1.87,Fail,F,0,1,0,0,1,0,0,0,0,0,0,1,10.78,281.316,81.6,1,0.7002801100832491
S00204,Male,15,High School,Low,Yes,Moderate,1.03,94.5,6.47,3.2,100.0,0,No,60.5,2.3,Pass,D,1,0,0,0,0,1,1,0,0,0,1,0,7.5,97.33500000000001,97.25,2,3.106796086341786
S00205,Female,16,High School,High,Yes,Moderate,2.38,79.6,6.72,2.6,93.6,2,No,43.3,1.85,Fail,F,1,0,1,0,2,1,0,0,0,0,0,1,9.1,189.44799999999998,86.6,1,1.0924369701998449
S00206,Male,16,High School,Low,Yes,Quiet,4.01,87.9,8.52,1.9,100.0,3,No,66.0,2.48,Pass,C,1,0,0,0,0,2,1,0,0,1,0,0,12.53,352.479,93.95,2,0.4738154601650487
S00207,Female,16,Master,Medium,Yes,Quiet,3.23,83.8,8.51,2.7,91.9,2,No,50.1,2.02,Pass,D,1,0,1,2,1,2,1,0,0,0,1,0,11.74,270.674,87.85,1,0.8359133101055316
S00208,Female,16,High School,Medium,Yes,Noisy,2.25,86.6,5.35,2.2,86.3,0,Yes,43.2,2.01,Fail,F,1,1,1,0,1,0,0,0,0,0,0,1,7.6,194.85,86.44999999999999,0,0.9777777734320989
S00209,Female,18,High School,Medium,Yes,Noisy,1.09,85.7,6.44,5.0,66.2,4,No,26.0,0.94,Fail,F,1,0,1,0,1,0,0,0,0,0,0,1,7.53,93.41300000000001,75.95,1,4.587155921218753
S00210,Male,18,Bachelor,Low,Yes,Moderate,2.87,84.7,9.95,1.6,84.8,0,Yes,51.2,1.76,Pass,D,1,1,0,1,0,1,1,0,0,0,1,0,12.82,243.08900000000003,84.75,1,0.557491287256128
S00211,Male,15,Phd,Low,Yes,Noisy,4.03,80.3,6.57,3.3,72.9,1,Yes,48.6,1.86,Fail,F,1,1,0,3,0,0,0,0,0,0,0,1,10.600000000000001,323.609,76.6,1,0.8188585587621375
S00212,Male,16,High School,Low,Yes,Moderate,3.84,78.4,7.42,3.9,92.5,2,No,47.7,1.97,Fail,F,1,0,0,0,0,1,0,0,0,0,0,1,11.26,301.056,85.45,2,1.0156249973551432
S00213,Male,18,High School,Low,Yes,Noisy,5.14,88.2,8.14,0.5,59.6,0,No,69.9,3.28,Pass,C,1,0,0,0,0,0,1,0,0,1,0,0,13.280000000000001,453.348,73.9,2,0.09727626440218626
S00214,Male,15,Bachelor,Medium,Yes,Quiet,2.22,85.5,7.85,0.8,78.4,2,Yes,42.0,2.05,Fail,F,1,1,0,1,1,2,0,0,0,0,0,1,10.07,189.81000000000003,81.95,0,0.3603603587371155
S00215,Male,16,Master,High,Yes,Moderate,1.42,78.1,4.18,5.4,80.3,1,No,21.8,0.99,Fail,F,1,0,0,2,2,1,0,0,0,0,0,1,5.6,110.90199999999999,79.19999999999999,1,3.802816874628051
S00216,Male,17,Master,Medium,Yes,Moderate,3.37,88.4,7.33,1.5,100.0,2,No,86.3,3.39,Pass,B,1,0,0,2,1,1,1,0,1,0,0,0,10.7,297.908,94.2,1,0.44510385624598264
S00217,Female,18,Bachelor,Medium,Yes,Moderate,3.25,80.4,8.75,2.5,64.7,1,No,55.6,2.16,Pass,D,1,0,1,1,1,1,1,0,0,0,1,0,12.0,261.3,72.55000000000001,1,0.7692307668639053
S00218,Male,15,High School,Medium,Yes,Quiet,2.99,100.0,7.03,2.2,97.5,2,No,52.0,2.07,Pass,D,1,0,0,0,1,2,1,0,0,0,1,0,10.02,299.0,98.75,1,0.7357859507164349
S00219,Female,17,Bachelor,Medium,Yes,Moderate,2.1,100.0,5.96,2.4,92.4,2,No,39.4,1.62,Fail,F,1,0,1,1,1,1,0,0,0,0,0,1,8.06,210.0,96.2,1,1.1428571374149659
S00220,Male,16,High School,High,Yes,Moderate,0.5,98.9,5.98,1.9,76.2,1,No,35.9,1.43,Fail,F,1,0,0,0,2,1,0,0,0,0,0,1,6.48,49.45,87.55000000000001,1,3.799999924000001
S00221,Male,16,Bachelor,Low,Yes,Quiet,1.79,98.3,6.8,2.7,86.1,3,No,33.2,1.78,Fail,F,1,0,0,1,0,2,0,0,0,0,0,1,8.59,175.957,92.19999999999999,2,1.5083798798414534
S00222,Male,16,Bachelor,High,Yes,Moderate,3.67,93.1,7.68,1.3,76.3,1,Yes,45.4,1.99,Fail,F,1,1,0,1,2,1,0,0,0,0,0,1,11.35,341.67699999999996,84.69999999999999,0,0.3542234322773204
S00223,Female,18,Phd,Medium,Yes,Moderate,3.34,82.9,9.89,2.2,80.2,2,No,68.5,2.35,Pass,C,1,0,1,3,1,1,1,0,0,1,0,0,13.23,276.886,81.55000000000001,1,0.6586826327584353
S00224,Female,15,High School,High,Yes,Noisy,4.16,66.0,6.71,0.0,91.3,1,No,77.7,3.1,Pass,C,1,0,1,0,2,0,1,0,0,1,0,0,10.870000000000001,274.56,78.65,1,0.0
S00225,Female,17,High School,Medium,Yes,Moderate,3.41,74.7,7.56,2.3,100.0,2,No,50.5,1.73,Pass,D,1,0,1,0,1,1,1,0,0,0,1,0,10.969999999999999,254.72700000000003,87.35,1,0.6744868015410943
S00226,Female,15,Bachelor,Medium,Yes,Quiet,3.88,78.2,5.46,3.0,94.5,5,Yes,59.0,2.37,Pass,D,1,1,1,1,1,2,1,0,0,0,1,0,9.34,303.416,86.35,0,0.773195874295887
S00227,Male,18,Bachelor,Low,Yes,Moderate,3.92,97.1,5.32,3.9,83.7,2,No,30.9,1.64,Fail,F,1,0,0,1,0,1,0,0,0,0,0,1,9.24,380.63199999999995,90.4,2,0.9948979566456685
S00228,Female,15,Master,Low,Yes,Quiet,3.02,87.6,6.5,4.2,100.0,2,Yes,50.9,2.23,Pass,D,1,1,1,2,0,2,1,0,0,0,1,0,9.52,264.55199999999996,93.8,1,1.390728472216131
S00229,Male,18,High School,Medium,Yes,Moderate,3.03,78.4,7.45,1.9,58.7,2,Yes,37.4,1.23,Fail,F,1,1,0,0,1,1,0,0,0,0,0,1,10.48,237.552,68.55000000000001,0,0.6270627042011132
S00230,Male,16,High School,High,Yes,Quiet,0.5,66.5,6.91,3.8,73.9,5,Yes,33.9,1.3,Fail,F,1,1,0,0,2,2,0,0,0,0,0,1,7.41,33.25,70.2,0,7.599999848000002
S00231,Female,17,Bachelor,Medium,Yes,Quiet,2.21,100.0,7.05,0.8,81.0,0,No,60.9,2.75,Pass,D,1,0,1,1,1,2,1,0,0,0,1,0,9.26,221.0,90.5,1,0.3619909485882763
S00232,Female,16,High School,Medium,Yes,Quiet,2.26,90.3,6.73,1.7,64.4,1,Yes,42.1,1.78,Fail,F,1,1,1,0,1,2,0,0,0,0,0,1,8.99,204.07799999999997,77.35,0,0.7522123860521577
S00233,Female,15,Master,High,Yes,Quiet,2.87,94.1,6.97,4.9,71.9,3,No,39.0,1.32,Fail,F,1,0,1,2,2,2,0,0,0,0,0,1,9.84,270.067,83.0,1,1.7073170672218918
S00234,Female,16,Bachelor,Medium,Yes,Noisy,1.88,79.6,6.71,2.8,55.2,1,Yes,26.2,0.94,Fail,F,1,1,1,1,1,0,0,0,0,0,0,1,8.59,149.64799999999997,67.4,0,1.489361694205523
S00235,Female,17,Master,Low,Yes,Noisy,4.13,83.6,5.65,2.8,60.8,1,No,57.9,2.56,Pass,D,1,0,1,2,0,0,1,0,0,0,1,0,9.780000000000001,345.268,72.19999999999999,2,0.6779661000533508
S00236,Female,16,Bachelor,Low,Yes,Moderate,1.94,81.6,5.51,2.2,76.3,5,Yes,39.5,1.74,Fail,F,1,1,1,1,0,1,0,0,0,0,0,1,7.449999999999999,158.30399999999997,78.94999999999999,1,1.1340206127112342
S00237,Female,17,Master,Low,Yes,Quiet,4.32,85.6,8.36,5.3,65.9,4,No,40.9,1.22,Fail,F,1,0,1,2,0,2,0,0,0,0,0,1,12.68,369.792,75.75,2,1.226851849011917
S00238,Female,17,High School,High,Yes,Noisy,1.85,100.0,6.18,3.3,86.3,2,Yes,33.8,1.42,Fail,F,1,1,1,0,2,0,0,0,0,0,0,1,8.03,185.0,93.15,0,1.7837837741417093
S00239,Male,16,Master,High,Yes,Noisy,2.28,73.0,6.76,4.7,84.0,0,Yes,45.9,1.97,Fail,F,1,1,0,2,2,0,0,0,0,0,0,1,9.04,166.44,78.5,0,2.061403499730687
S00240,Female,18,High School,Low,Yes,Noisy,2.18,84.6,8.19,1.6,85.4,2,Yes,57.7,2.64,Pass,D,1,1,1,0,0,0,1,0,0,0,1,0,10.37,184.428,85.0,1,0.7339449507617204
S00241,Female,15,Bachelor,Low,No,Moderate,2.4,88.6,6.73,1.0,72.4,1,Yes,48.9,2.23,Fail,F,0,1,1,1,0,1,0,0,0,0,0,1,9.13,212.64,80.5,2,0.4166666649305556
