student_id,gender,age,parental_education,family_income,internet_access,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category,gender_encoded,internet_access_encoded,tutoring_encoded,pass_fail_encoded,parental_education_encoded,family_income_encoded,grade_category_encoded,study_environment_Moderate,study_environment_Noisy,study_environment_Quiet,avg_subject_score,study_efficiency,engagement_score,academic_risk,sleep_quality,total_learning_hours,subject_score_range
S00101,Male,16,PhD,High,Yes,4.19,99.3,5.84,0.9,100.0,56.8,5,Yes,75.5,71.6,67.9,74.1,69.6,2.62,Pass,C,1,1,1,1,3,2,2,1,0,0,72.275,4.19,85.36666666666667,0,0,6.69,7.599999999999994
S00102,Female,15,Bachelor,Low,Yes,2.48,90.7,7.77,5.5,94.1,68.5,3,Yes,19.3,30.3,26.6,34.5,31.3,1.16,Fail,F,0,1,1,0,1,0,0,1,0,0,27.675,0.4428571428571429,84.43333333333332,0,2,3.98,15.2
S00103,Female,18,PhD,Medium,Yes,3.08,77.4,6.68,2.9,79.6,66.5,0,Yes,64.8,68.5,58.1,70.0,60.8,2.59,Pass,D,0,1,1,1,3,1,1,1,0,0,65.35,1.0266666666666666,74.5,0,1,3.08,11.899999999999999
S00104,Female,18,High School,Low,Yes,3.79,92.8,7.89,1.4,94.0,52.0,0,Yes,48.7,59.4,57.6,58.0,58.6,2.28,Pass,D,0,1,1,1,0,0,1,1,0,0,55.925,2.526666666666667,79.6,0,2,3.79,10.699999999999996
S00105,Female,18,Bachelor,Medium,Yes,2.14,98.2,6.99,1.2,69.8,55.0,2,No,50.7,33.0,41.2,42.3,39.3,1.52,Fail,F,0,1,0,0,1,1,0,1,0,0,41.8,1.6461538461538463,74.33333333333333,0,1,3.14,17.700000000000003
S00106,Female,18,High School,Low,Yes,3.16,79.8,7.75,2.8,80.0,64.9,1,No,65.0,59.5,59.0,43.9,55.9,2.64,Pass,D,0,1,0,1,0,0,1,1,0,0,56.85,1.0896551724137933,74.9,0,2,3.66,21.1
S00107,Female,15,High School,High,Yes,3.78,88.6,7.72,2.4,81.5,57.6,3,Yes,44.5,44.9,56.2,52.9,52.1,1.99,Pass,D,0,1,1,1,0,2,1,0,0,1,49.62500000000001,1.512,75.9,0,2,5.279999999999999,11.700000000000003
S00108,Female,16,Bachelor,High,Yes,4.97,82.9,7.47,2.3,68.6,74.8,2,Yes,66.5,57.6,60.8,56.0,62.9,3.0,Pass,D,0,1,1,1,1,2,1,0,0,1,60.224999999999994,2.0708333333333333,75.43333333333334,0,2,5.97,10.5
S00109,Female,18,High School,Medium,Yes,2.39,78.9,8.18,0.5,66.7,78.4,2,No,41.3,43.6,51.6,43.8,44.2,1.62,Fail,F,0,1,0,0,0,1,0,0,1,0,45.075,3.983333333333334,74.66666666666667,0,2,3.39,10.300000000000004
S00110,Male,15,High School,Medium,Yes,2.44,81.8,7.1,2.3,51.7,76.8,1,Yes,48.2,36.5,36.8,36.1,36.3,1.6,Fail,F,1,1,1,0,0,1,0,0,1,0,39.4,1.0166666666666666,70.1,0,2,2.94,12.100000000000001
S00111,Female,16,High School,High,Yes,3.68,86.3,5.51,3.7,65.5,53.6,0,No,42.4,35.3,33.4,27.2,34.0,1.42,Fail,F,0,1,0,0,0,2,0,0,0,1,34.574999999999996,0.968421052631579,68.46666666666667,0,0,3.68,15.2
S00112,Male,18,High School,High,Yes,3.25,75.8,5.66,1.4,100.0,75.0,3,Yes,70.2,57.1,66.1,55.5,60.3,2.59,Pass,D,1,1,1,1,0,2,1,0,0,1,62.225,2.1666666666666665,83.6,0,0,4.75,14.700000000000003
S00113,Female,16,Bachelor,Medium,Yes,2.84,74.2,6.35,2.9,53.3,75.4,2,No,0.7,30.5,6.3,18.6,17.6,0.5000000000000002,Fail,F,0,1,0,0,1,1,0,0,0,1,14.025,0.9466666666666667,67.63333333333334,0,1,3.84,29.8
S00114,Female,16,Bachelor,Medium,Yes,4.91,76.1,7.74,4.2,79.5,92.3,3,Yes,57.0,57.7,59.4,61.6,61.0,2.6,Pass,D,0,1,1,1,1,1,1,1,0,0,58.925,1.1418604651162791,82.63333333333334,0,2,6.41,4.600000000000001
S00115,Male,15,High School,Medium,Yes,0.98,88.3,6.6,3.4,82.3,99.6,2,Yes,38.1,27.5,49.6,32.1,37.2,1.65,Fail,F,1,1,1,0,0,1,0,0,0,1,36.824999999999996,0.27999999999999997,90.06666666666666,1,1,1.98,22.1
S00116,Female,16,High School,Medium,Yes,1.29,70.3,7.21,0.7,76.3,88.6,2,No,51.7,53.4,36.0,55.6,47.9,2.19,Fail,F,0,1,0,0,0,1,0,1,0,0,49.175,1.6125000000000003,78.39999999999999,0,2,2.29,19.6
S00117,Male,15,High School,Medium,Yes,0.99,62.8,7.54,3.0,93.1,63.1,2,No,48.7,44.6,49.1,43.8,45.3,1.91,Fail,F,1,1,0,0,0,1,0,0,1,0,46.55,0.3193548387096774,73.0,1,2,1.99,5.300000000000004
S00118,Female,18,Bachelor,Medium,Yes,4.44,98.7,7.16,4.7,75.9,58.4,3,No,56.8,57.8,55.0,61.4,58.0,2.84,Pass,D,0,1,0,1,1,1,1,0,1,0,57.75,0.9250000000000002,77.66666666666667,0,2,5.94,6.399999999999999
S00119,Female,16,High School,Low,Yes,3.62,74.9,4.71,3.2,94.3,67.0,3,No,53.4,51.0,52.3,37.7,51.9,1.97,Pass,D,0,1,0,1,0,0,1,0,0,1,48.599999999999994,1.096969696969697,78.73333333333333,0,0,5.12,15.699999999999996
S00120,Male,16,Master,Medium,Yes,1.36,83.1,5.81,4.3,88.2,61.4,2,Yes,21.5,37.0,37.4,47.1,36.0,1.17,Fail,F,1,1,1,0,2,1,0,0,1,0,35.75,0.30909090909090914,77.56666666666666,1,0,2.3600000000000003,25.6
S00121,Female,17,High School,Medium,Yes,2.85,94.2,8.77,4.0,59.7,100.0,3,Yes,49.9,58.2,54.1,50.8,52.9,1.78,Pass,D,0,1,1,1,0,1,1,1,0,0,53.25,0.6951219512195123,84.63333333333334,0,2,4.35,8.300000000000004
S00122,Male,18,High School,High,Yes,2.97,70.6,7.33,0.8,97.4,84.3,3,No,52.0,64.4,67.5,56.6,59.8,2.56,Pass,D,1,1,0,1,0,2,1,0,0,1,60.125,3.3000000000000003,84.10000000000001,0,2,4.470000000000001,15.5
S00123,Female,18,Master,High,Yes,0.5,70.6,4.30875,5.2,75.3,79.3,2,Yes,32.4,32.1,33.5,29.4,26.9,0.9,Fail,F,0,1,1,0,2,2,0,1,0,0,31.85,0.09433962264150944,75.06666666666666,1,0,1.5,4.100000000000001
S00124,Male,17,Bachelor,Medium,Yes,3.23,78.7,7.07,4.4,53.1,82.0,1,No,44.6,51.3,47.4,48.7,49.5,2.31,Fail,F,1,1,0,0,1,1,0,1,0,0,48.0,0.7177777777777777,71.26666666666667,0,2,3.73,6.699999999999996
S00125,Male,17,High School,Medium,Yes,1.59,94.6,8.8,2.1,87.1,90.6,1,No,45.4,28.7,47.0,55.8,42.8,1.76,Fail,F,1,1,0,0,0,1,0,0,1,0,44.224999999999994,0.7227272727272727,90.76666666666667,1,2,2.09,27.099999999999998
S00126,Female,15,Master,Low,Yes,3.85,84.8,7.27,4.4,75.7,79.3,1,No,69.9,49.7,72.9,79.1,68.7,3.38,Pass,C,0,1,0,1,2,0,2,0,0,1,67.9,0.8555555555555556,79.93333333333332,0,2,4.35,29.39999999999999
S00127,Female,15,Bachelor,Medium,Yes,1.62,84.9,7.04,2.3,100.0,67.1,0,Yes,54.3,39.8,35.6,46.3,43.9,1.74,Fail,F,0,1,1,0,1,1,0,0,0,1,44.0,0.675,84.0,1,2,1.62,18.699999999999996
S00128,Male,16,Master,Low,Yes,3.26,82.0,5.17,2.4,96.4,81.1,2,No,40.4,64.7,48.0,51.1,52.8,1.59,Pass,D,1,1,0,1,2,0,1,1,0,0,51.05,1.3039999999999998,86.49999999999999,0,0,4.26,24.300000000000004
S00129,Female,16,Bachelor,Low,Yes,4.55,90.6,6.73,1.2,66.5,81.0,3,No,49.6,53.7,49.4,62.1,52.0,1.93,Pass,D,0,1,0,1,1,0,1,0,1,0,53.7,3.4999999999999996,79.36666666666667,0,1,6.05,12.700000000000003
S00130,Female,16,Bachelor,Medium,Yes,4.17,99.3,5.36,0.9,94.2,53.2,2,No,63.6,50.4,65.5,57.9,59.5,1.91,Pass,D,0,1,0,1,1,1,1,0,1,0,59.35,4.17,82.23333333333333,0,0,5.17,15.100000000000001
S00131,Female,16,PhD,Medium,Yes,3.61,100.0,5.78,2.7,69.6,100.0,1,No,68.0,46.9,54.2,64.6,63.2,2.56,Pass,D,0,1,0,1,3,1,1,0,0,1,58.425000000000004,1.2892857142857141,89.86666666666666,0,0,4.109999999999999,21.1
S00132,Male,15,High School,Low,Yes,2.9,83.5,5.55,2.1,55.1,60.8,1,Yes,49.3,36.8,44.4,57.4,48.2,2.04,Fail,F,1,1,1,0,0,0,0,0,0,1,46.975,1.3181818181818181,66.46666666666667,0,0,3.4,20.6
S00133,Male,18,Bachelor,High,No,1.2,100.0,8.74,0.3,70.8,93.1,3,Yes,36.3,40.7,47.3,53.3,45.5,1.24,Fail,F,1,0,1,0,1,2,0,0,1,0,44.4,2.9999999999999996,87.96666666666665,1,2,2.7,17.0
S00134,Male,16,Bachelor,Medium,Yes,2.47,95.0,7.73,3.0,60.1,67.6,2,No,47.5,59.9,35.6,34.7,43.6,2.32,Fail,F,1,1,0,0,1,1,0,1,0,0,44.425,0.7967741935483872,74.23333333333333,0,2,3.47,25.199999999999996
S00135,Male,18,High School,Low,No,2.73,87.7,8.4,3.3,79.8,87.4,1,No,35.7,39.5,41.0,38.4,40.7,1.36,Fail,F,1,0,0,0,0,0,0,0,1,0,38.65,0.8029411764705883,84.96666666666667,0,2,3.23,5.299999999999997
S00136,Male,16,High School,Low,Yes,2.64,62.9,5.68,2.9,100.0,70.8,2,No,41.0,40.3,43.9,23.9,37.2,1.64,Fail,F,1,1,0,0,0,0,0,0,1,0,37.275,0.88,77.89999999999999,0,0,3.64,20.0
S00137,Male,17,High School,Low,No,1.16,81.2,7.19,2.9,81.2,48.4,1,No,35.4,44.5,30.8,29.5,36.6,1.44,Fail,F,1,0,0,0,0,0,0,0,0,1,35.05,0.38666666666666666,70.26666666666667,1,2,1.66,15.0
S00138,Male,16,Bachelor,Low,No,3.52,81.6,5.99,3.1,86.9,86.0,3,No,46.3,77.2,53.1,62.9,63.0,2.86,Pass,D,1,0,0,1,1,0,1,1,0,0,59.875,1.0999999999999999,84.83333333333333,0,0,5.02,30.900000000000006
S00139,Male,16,Bachelor,Medium,No,1.58,88.6,6.1,2.7,65.0,92.1,1,Yes,37.4,40.1,47.3,33.6,42.2,1.73,Fail,F,1,0,1,0,1,1,0,0,0,1,39.6,0.5642857142857143,81.89999999999999,1,1,2.08,13.699999999999996
S00140,Male,16,Bachelor,Medium,Yes,4.86,83.0,7.47,3.0,71.9,69.9,0,No,67.3,59.0,74.6,74.0,70.6,2.67,Pass,C,1,1,0,1,1,1,2,0,1,0,68.725,1.567741935483871,74.93333333333334,0,2,4.86,15.599999999999994
S00141,Female,15,High School,High,Yes,3.18,79.4,7.18,3.3,88.2,82.9,4,No,64.8,66.0,50.9,57.9,60.3,2.15,Pass,D,0,1,0,1,0,2,1,1,0,0,59.900000000000006,0.9352941176470589,83.50000000000001,0,2,5.18,15.100000000000001
S00142,Male,17,Bachelor,Low,No,4.18,100.0,7.29,1.6,79.0,59.6,3,No,45.9,65.5,51.0,46.5,52.6,1.6,Pass,D,1,0,0,1,1,0,1,0,1,0,52.225,2.4588235294117644,79.53333333333333,0,2,5.68,19.6
S00143,Female,16,Master,Medium,Yes,4.15,98.1,5.74,0.6,69.2,70.9,3,No,90.5,85.4,74.9,85.8,81.6,3.46,Pass,B,0,1,0,1,2,1,3,0,1,0,84.15,5.92857142857143,79.4,0,0,5.65,15.599999999999994
S00144,Female,16,High School,Medium,Yes,5.49,64.8,7.13,3.0,95.0,86.6,1,No,68.7,86.3,77.4,72.5,78.1,2.86,Pass,C,0,1,0,1,0,1,2,0,0,1,76.225,1.770967741935484,82.13333333333334,0,2,5.99,17.599999999999994
S00145,Female,18,Bachelor,Medium,Yes,3.22,82.2,7.35,2.7,82.1,75.7,0,Yes,45.5,50.0,44.4,47.9,45.3,2.21,Fail,F,0,1,1,0,1,1,0,0,0,1,46.95,1.15,80.0,0,2,3.22,5.600000000000001
S00146,Male,17,Master,Medium,Yes,2.53,91.3,6.32,3.2,100.0,77.7,3,No,41.6,43.0,37.9,42.9,42.6,1.86,Fail,F,1,1,0,0,2,1,0,1,0,0,41.35,0.7666666666666665,89.66666666666666,0,1,4.029999999999999,5.100000000000001
S00147,Male,16,Master,High,Yes,2.56,98.3,6.73,4.2,89.9,85.4,1,No,42.9,32.0,40.2,48.0,45.0,1.68,Fail,F,1,1,0,0,2,2,0,0,1,0,40.775000000000006,0.5953488372093023,91.2,0,1,3.06,16.0
S00148,Male,18,Bachelor,Low,Yes,4.8,80.8,5.35,2.4,63.0,95.3,3,No,56.6,65.4,64.3,75.9,63.9,2.97,Pass,D,1,1,0,1,1,0,1,0,1,0,65.55000000000001,1.92,79.7,0,0,6.3,19.300000000000004
S00149,Male,18,Master,Medium,Yes,1.42,82.8,4.84,2.3,81.7,87.0,0,No,32.7,48.8,39.4,38.8,37.6,1.49,Fail,F,1,1,0,0,2,1,0,0,1,0,39.925,0.5916666666666667,83.83333333333334,1,0,1.42,16.099999999999994
S00150,Female,15,High School,High,Yes,1.95,85.9,9.01,3.2,61.9,75.0,1,Yes,45.0,46.2,39.2,56.5,48.8,1.59,Fail,F,0,1,1,0,0,2,0,1,0,0,46.725,0.5909090909090908,74.26666666666667,1,1,2.45,17.299999999999997
S00151,Male,18,Master,Low,Yes,3.28,91.6,7.2,1.0,100.0,69.8,1,No,71.5,68.4,65.8,63.6,68.8,2.4,Pass,C,1,1,0,1,2,0,2,0,0,1,67.325,2.9818181818181815,87.13333333333333,0,2,3.78,7.899999999999999
S00152,Male,16,High School,Low,Yes,2.82,69.6,6.64,2.6,65.2,72.9,3,No,63.9,41.8,33.8,48.3,48.1,1.75,Fail,F,1,1,0,0,0,0,0,0,0,1,46.95,1.0444444444444443,69.23333333333333,0,1,4.32,30.1
S00153,Male,15,High School,Low,Yes,4.16,64.8,7.8,2.3,96.7,50.7,1,No,48.7,60.2,62.1,55.4,58.4,2.42,Pass,D,1,1,0,1,0,0,1,0,0,1,56.6,1.7333333333333334,70.73333333333335,0,2,4.66,13.399999999999999
S00154,Male,15,High School,Medium,Yes,1.39,97.5,6.13,3.8,94.3,74.0,2,Yes,39.3,46.4,51.1,49.9,45.6,1.85,Fail,F,1,1,1,0,0,1,0,1,0,0,46.675,0.3564102564102564,88.6,1,1,2.3899999999999997,11.800000000000004
S00155,Male,16,Master,Low,Yes,2.92,75.1,7.11,1.8,69.8,52.8,4,No,41.0,46.9,37.9,54.3,47.4,1.58,Fail,F,1,1,0,0,2,0,0,0,1,0,45.025000000000006,1.5368421052631578,65.89999999999999,0,2,4.92,16.4
S00156,Female,17,Bachelor,Low,Yes,2.78,100.0,8.11,2.6,84.9,64.4,1,No,57.0,44.6,43.6,56.0,52.5,1.9,Pass,D,0,1,0,1,1,0,1,0,0,1,50.3,1.0296296296296295,83.10000000000001,0,2,3.28,13.399999999999999
S00157,Male,18,High School,Medium,Yes,1.71,76.4,5.9,2.3,83.8,81.3,0,Yes,39.1,34.6,42.5,24.4,33.4,0.84,Fail,F,1,1,1,0,0,1,0,0,1,0,35.15,0.7125,80.5,1,0,1.71,18.1
S00158,Female,15,High School,Medium,Yes,4.05,83.2,6.51,0.0,92.5,64.1,1,Yes,56.4,55.4,55.5,62.2,56.6,2.21,Pass,D,0,1,1,1,0,1,1,0,0,1,57.375,40.49999999999999,79.93333333333334,0,1,4.55,6.800000000000004
S00159,Male,17,Master,Low,Yes,2.89,88.7,5.62,1.7,82.7,91.1,2,No,61.2,71.0,70.2,56.6,64.6,2.21,Pass,D,1,1,0,1,2,0,1,0,0,1,64.75,1.6055555555555556,87.5,0,0,3.89,14.399999999999999
S00160,Female,16,Master,Medium,Yes,2.84,63.7,7.84,2.5,70.0,69.4,2,No,23.3,34.1,45.1,33.6,33.4,1.0,Fail,F,0,1,0,0,2,1,0,1,0,0,34.025,1.0923076923076922,67.7,0,2,3.84,21.8
S00161,Male,18,Bachelor,Medium,Yes,2.01,100.0,7.21,1.2,88.4,88.1,3,No,74.2,68.6,74.0,74.9,72.9,2.9,Pass,C,1,1,0,1,1,1,2,1,0,0,72.92500000000001,1.546153846153846,92.16666666666666,0,2,3.51,6.300000000000011
S00162,Male,18,Bachelor,High,Yes,2.56,81.1,8.17,2.3,88.5,65.9,1,Yes,60.8,55.6,54.8,52.3,57.9,2.26,Pass,D,1,1,1,1,1,2,1,0,1,0,55.875,1.0666666666666667,78.5,0,2,3.06,8.5
S00163,Female,15,Bachelor,Medium,No,1.77,76.6,7.84,4.5,66.0,68.4,2,No,18.2,32.8,20.9,31.4,22.4,0.84,Fail,F,0,0,0,0,1,1,0,1,0,0,25.825000000000003,0.38478260869565223,70.33333333333333,1,2,2.77,14.599999999999998
S00164,Female,18,High School,Medium,Yes,4.04,73.3,6.74,3.9,45.4,87.3,0,No,57.4,59.4,44.0,42.5,51.1,2.13,Pass,D,0,1,0,1,0,1,1,0,0,1,50.825,1.01,68.66666666666666,0,1,4.04,16.9
S00165,Female,18,Master,Medium,Yes,4.24,88.6,7.41,0.0,88.9,67.3,1,No,68.1,39.3,39.0,51.3,48.8,1.83,Fail,F,0,1,0,0,2,1,0,0,1,0,49.425,42.4,81.6,0,2,4.74,29.099999999999994
S00166,Male,18,High School,Low,No,5.02,87.9,7.42,3.6,85.6,75.6,2,Yes,71.9,52.7,66.3,61.2,63.3,2.63,Pass,D,1,0,1,1,0,0,1,0,1,0,63.025000000000006,1.3567567567567567,83.03333333333333,0,2,6.02,19.200000000000003
S00167,Female,18,Bachelor,Medium,Yes,3.52,73.7,7.73,3.3,86.5,63.6,4,No,53.6,42.0,45.7,71.4,52.4,2.11,Pass,D,0,1,0,1,1,1,1,1,0,0,53.175000000000004,1.035294117647059,74.6,0,2,5.52,29.400000000000006
S00168,Male,16,High School,High,Yes,2.59,71.3,8.47,2.4,99.8,35.6,1,No,36.2,43.5,44.1,45.1,42.1,1.85,Fail,F,1,1,0,0,0,2,0,0,0,1,42.225,1.036,68.89999999999999,0,2,3.09,8.899999999999999
S00169,Male,17,Bachelor,Medium,Yes,2.44,95.6,5.91,0.0,93.1,61.0,2,No,47.7,56.3,53.1,51.2,48.2,1.56,Fail,F,1,1,0,0,1,1,0,0,0,1,52.075,24.4,83.23333333333332,0,0,3.44,8.599999999999994
S00170,Female,16,Bachelor,High,Yes,3.59,78.4,5.12,3.7,99.4,91.9,1,No,53.1,60.2,63.4,46.2,52.1,2.28,Pass,D,0,1,0,1,1,2,1,0,0,1,55.72500000000001,0.9447368421052631,89.9,0,0,4.09,17.199999999999996
S00171,Female,16,Bachelor,High,Yes,3.24,67.8,5.95,1.9,91.7,75.0,1,No,48.2,58.1,47.6,49.3,51.9,2.49,Pass,D,0,1,0,1,1,2,1,0,0,1,50.8,1.62,78.16666666666666,0,0,3.74,10.5
S00172,Male,15,High School,Low,No,2.79,83.5,7.47,2.8,82.2,83.4,1,Yes,47.0,53.5,42.4,49.7,47.3,1.55,Fail,F,1,0,1,0,0,0,0,0,1,0,48.150000000000006,0.9620689655172414,83.03333333333333,0,2,3.29,11.100000000000001
S00173,Male,18,Bachelor,Low,Yes,2.69,81.0,7.41,1.0,61.6,83.9,3,No,48.0,50.1,58.4,57.1,56.6,2.3,Pass,D,1,1,0,1,1,0,1,0,0,1,53.4,2.4454545454545453,75.5,0,2,4.1899999999999995,10.399999999999999
S00174,Female,16,High School,Low,Yes,4.41,100.0,6.43,1.4,100.0,81.7,1,No,90.9,92.9,96.5,81.0,81.6,3.46,Pass,A,0,1,0,1,0,0,4,1,0,0,90.325,2.94,93.9,0,1,4.91,15.5
S00175,Female,18,High School,Medium,Yes,2.48,79.8,6.73,3.9,76.9,93.9,0,No,28.5,30.8,36.5,32.2,29.9,1.03,Fail,F,0,1,0,0,0,1,0,1,0,0,32.0,0.62,83.53333333333333,0,1,2.48,8.0
S00176,Female,16,High School,Low,Yes,4.62,81.9,6.17,4.9,70.9,65.2,3,Yes,57.5,53.3,52.6,67.9,59.7,2.41,Pass,D,0,1,1,1,0,0,1,0,1,0,57.825,0.924,72.66666666666667,0,1,6.12,15.300000000000004
S00177,Male,16,Master,High,Yes,3.22,87.2,6.89,1.9,89.6,92.3,6,Yes,48.4,64.4,61.6,66.6,61.5,2.44,Pass,D,1,1,1,1,2,2,1,0,0,1,60.25,1.61,89.69999999999999,0,1,6.220000000000001,18.199999999999996
S00178,Male,15,Bachelor,Low,Yes,2.56,79.3,6.31,4.8,52.5,80.1,2,Yes,35.6,27.8,28.7,39.1,35.2,1.4,Fail,F,1,1,1,0,1,0,0,1,0,0,32.800000000000004,0.5224489795918368,70.63333333333333,0,1,3.56,11.3
S00179,Male,17,Bachelor,Medium,Yes,2.06,89.4,8.64,1.9,68.9,76.7,3,No,9.9,40.1,28.9,37.7,29.4,0.95,Fail,F,1,1,0,0,1,1,0,0,0,1,29.150000000000002,1.03,78.33333333333333,0,2,3.56,30.200000000000003
S00180,Male,17,Bachelor,Low,Yes,2.81,74.8,8.32,1.8,70.6,39.2,0,Yes,43.5,42.7,46.8,45.1,43.8,1.49,Fail,F,1,1,1,0,1,0,0,0,0,1,44.525,1.4789473684210526,61.53333333333334,0,2,2.81,4.099999999999994
S00181,Male,16,Bachelor,High,Yes,3.6,82.6,7.72,0.4,70.1,76.0,4,No,61.7,61.4,62.6,69.9,60.4,2.18,Pass,D,1,1,0,1,1,2,1,0,0,1,63.9,7.2,76.23333333333333,0,2,5.6,8.500000000000007
S00182,Male,15,Bachelor,Medium,Yes,2.55,89.1,7.03,3.2,100.0,83.8,1,No,69.6,80.6,66.6,60.2,70.2,3.21,Pass,C,1,1,0,1,1,1,2,1,0,0,69.25,0.7727272727272726,90.96666666666667,0,2,3.05,20.39999999999999
S00183,Female,18,High School,High,Yes,4.02,96.4,8.14,2.2,78.8,73.5,2,No,53.0,46.2,39.2,53.2,48.8,2.05,Fail,F,0,1,0,0,0,2,0,0,0,1,47.900000000000006,1.7478260869565214,82.9,0,2,5.02,14.0
S00184,Male,18,High School,High,Yes,2.49,79.1,7.1,2.3,70.4,88.8,3,No,46.0,63.0,52.7,54.9,51.8,2.07,Pass,D,1,1,0,1,0,2,1,1,0,0,54.15,1.0375,79.43333333333334,0,2,3.99,17.0
S00185,Male,16,Bachelor,Medium,Yes,2.85,79.0,7.16,1.9,79.3,89.4,2,No,69.2,63.1,55.1,56.6,62.1,2.42,Pass,D,1,1,0,1,1,1,1,0,0,1,61.0,1.425,82.56666666666666,0,2,3.85,14.100000000000001
S00186,Male,17,Bachelor,Low,Yes,1.46,100.0,5.27,1.0,92.8,65.8,4,No,46.1,53.5,51.3,55.1,48.3,2.1,Fail,F,1,1,0,0,1,0,0,0,1,0,51.49999999999999,1.3272727272727272,86.2,0,0,3.46,9.0
S00187,Female,15,Master,Low,Yes,3.67,79.5,7.26,3.4,51.4,71.6,1,No,46.2,34.5,38.0,26.4,36.8,1.7,Fail,F,0,1,0,0,2,0,0,1,0,0,36.275,1.0485714285714285,67.50000000000001,0,2,4.17,19.800000000000004
S00188,Male,17,Master,Low,Yes,2.68,84.4,5.71,2.4,81.7,66.0,1,Yes,49.1,49.5,45.6,55.5,51.5,2.46,Pass,D,1,1,1,1,2,0,1,0,1,0,49.925,1.072,77.36666666666667,0,0,3.18,9.899999999999999
S00189,Male,18,High School,Medium,Yes,4.89,100.0,6.6,3.7,73.2,63.7,1,No,69.1,72.2,66.2,61.8,63.8,2.0,Pass,D,1,1,0,1,0,1,1,0,0,1,67.325,1.2868421052631578,78.96666666666667,0,1,5.39,10.400000000000006
S00190,Female,17,High School,Low,Yes,3.85,85.7,7.17,1.1,84.0,71.5,2,No,49.9,49.2,57.4,54.2,52.2,2.52,Pass,D,0,1,0,1,0,0,1,0,1,0,52.675,3.208333333333333,80.39999999999999,0,2,4.85,8.199999999999996
S00191,Male,18,Bachelor,Low,Yes,3.1,82.5,6.1,2.9,62.8,73.5,1,No,63.7,44.5,51.4,44.9,48.2,1.35,Fail,F,1,1,0,0,1,0,0,1,0,0,51.125,1.0333333333333334,72.93333333333332,0,1,3.6,19.200000000000003
S00192,Male,15,High School,Medium,Yes,4.47,83.3,7.48,5.7,77.3,38.6,1,No,40.8,39.4,30.7,36.6,38.0,1.49,Fail,F,1,1,0,0,0,1,0,0,0,1,36.875,0.7706896551724137,66.4,0,2,4.97,10.099999999999998
S00193,Male,15,High School,Medium,Yes,3.49,77.6,8.05,1.4,78.0,69.4,3,No,48.2,66.0,44.1,53.1,53.2,2.24,Pass,D,1,1,0,1,0,1,1,1,0,0,52.85,2.3266666666666667,75.0,0,2,4.99,21.9
S00194,Male,16,Master,Medium,Yes,4.21,89.5,6.12,1.8,60.9,76.1,2,No,67.2,45.0,58.1,63.1,60.2,2.32,Pass,D,1,1,0,1,2,1,1,1,0,0,58.35,2.2157894736842105,75.49999999999999,0,1,5.21,22.200000000000003
S00195,Male,16,High School,Medium,Yes,1.97,75.8,7.12,1.8,100.0,71.9,2,Yes,46.9,48.7,37.0,52.4,46.9,1.82,Fail,F,1,1,1,0,0,1,0,0,1,0,46.25,1.0368421052631578,82.56666666666668,1,2,2.9699999999999998,15.399999999999999
S00196,Female,17,Master,High,Yes,3.55,92.8,5.75,0.9,86.2,68.9,2,No,54.6,38.5,49.1,49.1,49.4,2.08,Fail,F,0,1,0,0,2,2,0,1,0,0,47.824999999999996,3.55,82.63333333333334,0,0,4.55,16.1
S00197,Female,15,Bachelor,Medium,Yes,3.6,85.2,5.83,5.0,93.8,54.8,2,No,34.5,51.0,38.9,47.5,46.2,1.88,Fail,F,0,1,0,0,1,1,0,0,0,1,42.975,0.7058823529411765,77.93333333333334,0,0,4.6,16.5
S00198,Female,15,Master,Low,Yes,1.15,87.4,7.31,0.0,74.7,50.4,2,No,45.5,45.8,41.5,42.6,42.9,1.31,Fail,F,0,1,0,0,2,0,0,0,0,1,43.85,11.499999999999998,70.83333333333334,1,2,2.15,4.299999999999997
S00199,Male,16,High School,Medium,Yes,4.81,100.0,7.71,0.7,83.2,62.0,4,No,56.9,59.0,56.5,69.9,58.1,2.3,Pass,D,1,1,0,1,0,1,1,1,0,0,60.575,6.0125,81.73333333333333,0,2,6.81,13.400000000000006
S00200,Male,18,High School,High,Yes,1.61,70.5,5.49,3.2,62.0,42.8,4,No,19.8,18.3,22.5,16.3,20.6,0.91,Fail,F,1,1,0,0,0,2,0,0,0,1,19.225,0.48787878787878786,58.43333333333332,1,0,3.6100000000000003,6.199999999999999
S00201,Male,17,Bachelor,Low,No,1.44,85.2,9.05,1.4,70.4,69.4,4,Yes,43.7,35.4,34.6,47.4,41.6,1.93,Fail,F,1,0,1,0,1,0,0,1,0,0,40.275,0.96,75.0,1,1,3.44,12.799999999999997
S00202,Female,17,High School,Medium,Yes,0.5,91.4,6.5,2.5,66.5,57.4,1,Yes,41.0,35.7,35.1,36.2,35.4,1.48,Fail,F,0,1,1,0,0,1,0,1,0,0,37.0,0.1923076923076923,71.76666666666667,1,1,1.0,5.899999999999999
